t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
2243,1,MS,6.3606060600000,1,184389.6984908400045,184389.6984908400045,0.0024638500000
2244,1,MS,6.3545454600000,1,182905.5686150800029,182905.5686150800029,0.0024625900000
2245,1,MS,6.4121212100000,1,181450.1792437499971,181450.1792437499971,0.0024746200000
2246,1,MS,6.5000000000000,1,180019.8273902400106,180019.8273902400106,0.0024930700000
2247,1,MS,6.6060606100000,1,178612.6608879500127,178612.6608879500127,0.0025155200000
2248,1,MS,6.7424242400000,1,177225.5781532299879,177225.5781532299879,0.0025446500000
2249,1,MS,6.8969697000000,1,175856.9007930700027,175856.9007930700027,0.0025780300000
2250,1,MS,7.0272727300000,1,174509.0073076699919,174509.0073076699919,0.0026064900000
2251,1,MS,7.1666666700000,1,173180.3962849699892,173180.3962849699892,0.0026372600000
2252,1,MS,7.3363636400000,1,171862.0160196099896,171862.0160196099896,0.0026751500000
2253,1,MS,7.4969697000000,1,170548.8514507299988,170548.8514507299988,0.0027114800000
2254,1,MS,7.5727272700000,1,169244.5281770100119,169244.5281770100119,0.0027287700000
2255,1,MS,7.6181818200000,1,167947.1293822999869,167947.1293822999869,0.0027391900000
2256,1,MS,7.5545454600000,1,166658.1150454200106,166658.1150454200106,0.0027246100000
2257,1,MS,7.4818181800000,1,165368.1807463800069,165368.1807463800069,0.0027080300000
2258,1,MS,7.4030303000000,1,164083.1986047799874,164083.1986047799874,0.0026901800000
2259,1,MS,7.2969697000000,1,162809.9816691699962,162809.9816691699962,0.0026663100000
2260,1,MS,7.1969697000000,1,161553.1384153900144,161553.1384153900144,0.0026439900000
2261,1,MS,7.0909090900000,1,160319.3006113700103,160319.3006113700103,0.0026205000000
2262,1,MS,6.9636363600000,1,159109.5085612800031,159109.5085612800031,0.0025925600000
2263,1,MS,6.8333333300000,1,157922.9693491100043,157922.9693491100043,0.0025642400000
2264,1,MS,6.6939393900000,1,156762.4289252999879,156762.4289252999879,0.0025342600000
2265,1,MS,6.5909090900000,1,155626.8200466099952,155626.8200466099952,0.0025123000000
2266,1,MS,6.5090909100000,1,154514.1972081399872,154514.1972081399872,0.0024949900000
2267,1,MS,6.4454545400000,1,153422.7297362399986,153422.7297362399986,0.0024816000000
2268,1,MS,6.3969697000000,1,152351.9938107700145,152351.9938107700145,0.0024714500000
2269,1,MS,6.3818181800000,1,151300.6217806400091,151300.6217806400091,0.0024682800000
2270,1,MS,6.3848484900000,1,150266.2976355300052,150266.2976355300052,0.0024689100000
2271,1,MS,6.4090909100000,1,149246.9030137500085,149246.9030137500085,0.0024739800000
2272,1,MS,6.4121212100000,1,148244.5849422900064,148244.5849422900064,0.0024746200000
2273,1,MS,6.4909090900000,1,147253.5049978299940,147253.5049978299940,0.0024911600000
2274,1,MS,6.5939393900000,1,146271.7525602100068,146271.7525602100068,0.0025129500000
2275,1,MS,6.7121212100000,1,145298.2238255100092,145298.2238255100092,0.0025381500000
2276,1,MS,6.7939393900000,1,144330.1123518800014,144330.1123518800014,0.0025557300000
2277,1,MS,6.8303030300000,1,143364.5251397899992,143364.5251397899992,0.0025635800000
2278,1,MS,6.8515151500000,1,142398.5341671500064,142398.5341671500064,0.0025681700000
2279,1,MS,6.8242424200000,1,141432.1098546200083,141432.1098546200083,0.0025622700000
2280,1,MS,6.7424242400000,1,140443.5928108300141,140443.5928108300141,0.0025446500000
2281,1,MS,6.6303030300000,1,139413.7094163199945,139413.7094163199945,0.0025206800000
2282,1,MS,6.5121212100000,1,138341.8859402599919,138341.8859402599919,0.0024956300000
2283,1,MS,6.4363636400000,1,137225.6380497099890,137225.6380497099890,0.0024797000000
2284,1,MS,6.3666666700000,1,136071.6614164199855,136071.6614164199855,0.0024651200000
2285,1,MS,6.3151515200000,1,134884.3335036099888,134884.3335036099888,0.0024543900000
2286,1,MS,6.2575757600000,1,133669.8789327999984,133669.8789327999984,0.0024424600000
2287,1,MS,6.1939393900000,1,132433.2868995300087,132433.2868995300087,0.0024293300000
2288,1,MS,6.1393939400000,1,131192.0499752000032,131192.0499752000032,0.0024181200000
2289,1,MS,6.1181818200000,1,129960.9380276400043,129960.9380276400043,0.0024137800000
2290,1,MS,6.0848484900000,1,128746.9467900500022,128746.9467900500022,0.0024069700000
2291,1,MS,6.0696969700000,1,127552.1140514199942,127552.1140514199942,0.0024038800000
2292,1,MS,6.0848484900000,1,126375.7150091100048,126375.7150091100048,0.0024069700000
2293,1,MS,6.1030303000000,1,125219.5387617700035,125219.5387617700035,0.0024106800000
2294,1,MS,6.1484848500000,1,124082.1254620999971,124082.1254620999971,0.0024199900000
2295,1,MS,6.2333333300000,1,122960.7212257899955,122960.7212257899955,0.0024374500000
2296,1,MS,6.3454545400000,1,121853.3442849199928,121853.3442849199928,0.0024607000000
2297,1,MS,6.4666666700000,1,120759.7523371800053,120759.7523371800053,0.0024860600000
2298,1,MS,6.5787878800000,1,119680.2339502800023,119680.2339502800023,0.0025097300000
2299,1,MS,6.7212121200000,1,118611.7187005500018,118611.7187005500018,0.0025401000000
2300,1,MS,6.8575757600000,1,117553.5635777099960,117553.5635777099960,0.0025694900000
2301,1,MS,6.9848484800000,1,116504.8004744799982,116504.8004744799982,0.0025972000000
2302,1,MS,7.0909090900000,1,115465.2098613599956,115465.2098613599956,0.0026205000000
2303,1,MS,7.1787878800000,1,114434.6268125200004,114434.6268125200004,0.0026399500000
2304,1,MS,7.2454545500000,1,113405.4870752800052,113405.4870752800052,0.0026547900000
2305,1,MS,7.3303030300000,1,112365.5280864600063,112365.5280864600063,0.0026737900000
2306,1,MS,7.3818181800000,1,111314.8038130200002,111314.8038130200002,0.0026853900000
2307,1,MS,7.3939393900000,1,110254.5479505800031,110254.5479505800031,0.0026881200000
2308,1,MS,7.4151515100000,1,109181.6941762200004,109181.6941762200004,0.0026929200000
2309,1,MS,7.4363636400000,1,108093.9969544100022,108093.9969544100022,0.0026977200000
2310,1,MS,7.4636363600000,1,106991.1333570699935,106991.1333570699935,0.0027039000000
2311,1,MS,7.4969697000000,1,105872.6159572799952,105872.6159572799952,0.0027114800000
2312,1,MS,7.5636363600000,1,104745.8391770400049,104745.8391770400049,0.0027266900000
2313,1,MS,7.6636363600000,1,103620.9677855899936,103620.9677855899936,0.0027496500000
2314,1,MS,7.7848484900000,1,102500.7321030699968,102500.7321030699968,0.0027777200000
2315,1,MS,7.9030303000000,1,101388.6173190599948,101388.6173190599948,0.0028053300000
2316,1,MS,8.0363636400000,1,100285.6363003300066,100285.6363003300066,0.0028367900000
2317,1,MS,8.2272727300000,1,99188.6346863899962,99188.6346863899962,0.0028824000000
2318,1,MS,8.3818181800000,1,98102.1971091400046,98102.1971091400046,0.0029198000000
2319,1,MS,8.5848484900000,1,97022.8705427899986,97022.8705427899986,0.0029696200000
2320,1,MS,8.8030303000000,1,95950.0536820999987,95950.0536820999987,0.0030240200000
2321,1,MS,9.0484848500000,1,94882.0289195299993,94882.0289195299993,0.0030863000000
2322,1,MS,9.3030303000000,1,93818.4719572299946,93818.4719572299946,0.0031521200000
2323,1,MS,9.5727272700000,1,92758.3733773699932,92758.3733773699932,0.0032232500000
2324,1,MS,9.8303030300000,1,91687.7707123099972,91687.7707123099972,0.0032925500000
2325,1,MS,10.0757575800000,1,90591.3859212899988,90591.3859212899988,0.0033598400000
2326,1,MS,10.2727272700000,1,89467.2445901199972,89467.2445901199972,0.0034147500000
2327,1,MS,10.3878787900000,1,88318.9191009399947,88318.9191009399947,0.0034472300000
2328,1,MS,10.4151515200000,1,87116.4317645300034,87116.4317645300034,0.0034549600000
2329,1,MS,10.4121212100000,1,85840.9787864100072,85840.9787864100072,0.0034541000000
2330,1,MS,10.4303030300000,1,84498.0511590700044,84498.0511590700044,0.0034592600000
2331,1,MS,10.4303030300000,1,83093.4768121499947,83093.4768121499947,0.0034592600000
2332,1,MS,10.3393939400000,1,81646.0200004399958,81646.0200004399958,0.0034335200000
2333,1,MS,10.2121212100000,1,80171.5062234799989,80171.5062234799989,0.0033977700000
2334,1,MS,10.1060606100000,1,78677.4131082600070,78677.4131082600070,0.0033682400000
2335,1,MS,9.9878787900000,1,77173.1789071800013,77173.1789071800013,0.0033356100000
2336,1,MS,9.9696969700000,1,75663.4485580199980,75663.4485580199980,0.0033306100000
2337,1,MS,9.9666666700000,1,74172.8224501200020,74172.8224501200020,0.0033297800000
2338,1,MS,9.9363636400000,1,72716.7969958600006,72716.7969958600006,0.0033214700000
2339,1,MS,9.9212121200000,1,71300.1553533700062,71300.1553533700062,0.0033173300000
2340,1,MS,9.9333333300000,1,69923.1584413800010,69923.1584413800010,0.0033206400000
2341,1,MS,9.9606060600000,1,68584.8927457999962,68584.8927457999962,0.0033281200000
2342,1,MS,10.0000000000000,1,67284.4993574999971,67284.4993574999971,0.0033389400000
2343,1,MS,10.0636363600000,1,66018.4282743700023,66018.4282743700023,0.0033564900000
2344,1,MS,10.1727272700000,1,64780.3003377499990,64780.3003377499990,0.0033867700000
2345,1,MS,10.2909090900000,1,63568.0378147000010,63568.0378147000010,0.0034198600000
2346,1,MS,10.4242424200000,1,62379.8519473100023,62379.8519473100023,0.0034575400000
2347,1,MS,10.5545454500000,1,61215.5875073999996,61215.5875073999996,0.0034947300000
2348,1,MS,10.6878787900000,1,60071.8232107299991,60071.8232107299991,0.0035331600000
2349,1,MS,10.7696969700000,1,58948.9126925699966,58948.9126925699966,0.0035569300000
2350,1,MS,10.7636363600000,1,57853.2417145900035,57853.2417145900035,0.0035551700000
2351,1,MS,10.7606060600000,1,56782.9329631099972,56782.9329631099972,0.0035542800000
2352,1,MS,10.7090909100000,1,55730.6758419100006,55730.6758419100006,0.0035393100000
2353,1,MS,10.6242424200000,1,54686.8159300199986,54686.8159300199986,0.0035147700000
2354,1,MS,10.5060606100000,1,53651.4905822200017,53651.4905822200017,0.0034808500000
2355,1,MS,10.3636363600000,1,52625.2825615300026,52625.2825615300026,0.0034403700000
2356,1,MS,10.1969697000000,1,51614.8497810699992,51614.8497810699992,0.0033935400000
2357,1,MS,10.0272727300000,1,50628.3484516399985,50628.3484516399985,0.0033464500000
2358,1,MS,9.8303030300000,1,49671.3113208099967,49671.3113208099967,0.0032925500000
2359,1,MS,9.6575757600000,1,48743.4320800200003,48743.4320800200003,0.0032459300000
2360,1,MS,9.5454545500000,1,47841.5222294999985,47841.5222294999985,0.0032159900000
2361,1,MS,9.4696969700000,1,46966.2680303500019,46966.2680303500019,0.0031959000000
2362,1,MS,9.4060606100000,1,46118.5073955999978,46118.5073955999978,0.0031791200000
2363,1,MS,9.3363636400000,1,45299.2741655299978,45299.2741655299978,0.0031608300000
2364,1,MS,9.2909090900000,1,44506.7849247299964,44506.7849247299964,0.0031489500000
2365,1,MS,9.3090909100000,1,43736.9581950900028,43736.9581950900028,0.0031537000000
2366,1,MS,9.3727272700000,1,42987.0590030199965,42987.0590030199965,0.0031703600000
2367,1,MS,9.4363636400000,1,42256.9127149699998,42256.9127149699998,0.0031871000000
2368,1,MS,9.4757575800000,1,41547.7702027199994,41547.7702027199994,0.0031975100000
2369,1,MS,9.4636363600000,1,40862.1005336699964,40862.1005336699964,0.0031943000000
2370,1,MS,9.4575757600000,1,40198.7781828700026,40198.7781828700026,0.0031927000000
2371,1,MS,9.4939393900000,1,39554.9784598800034,39554.9784598800034,0.0032023200000
2372,1,MS,9.5060606100000,1,38930.3660869700034,38930.3660869700034,0.0032055300000
2373,1,MS,9.5242424200000,1,38321.7917830700026,38321.7917830700026,0.0032103500000
2374,1,MS,9.5090909100000,1,37728.6956194599989,37728.6956194599989,0.0032063300000
2375,1,MS,9.4242424200000,1,37152.6481902300002,37152.6481902300002,0.0031839100000
2376,1,MS,9.2818181800000,1,36590.1546877500004,36590.1546877500004,0.0031465800000
2377,1,MS,9.1181818200000,1,36034.4373292200034,36034.4373292200034,0.0031041900000
2378,1,MS,8.9090909100000,1,35481.7640291499993,35481.7640291499993,0.0030507800000
2379,1,MS,8.6696969700000,1,34931.6134133599990,34931.6134133599990,0.0029906700000
2380,1,MS,8.3909090900000,1,34384.4297022000028,34384.4297022000028,0.0029220200000
2381,1,MS,8.1090909100000,1,33839.2731927900022,33839.2731927900022,0.0028540900000
2382,1,MS,7.8575757600000,1,33295.2898906199989,33295.2898906199989,0.0027946800000
2383,1,MS,7.6090909100000,1,32753.8643159300009,32753.8643159300009,0.0027371000000
2384,1,MS,7.3636363600000,1,32218.0023760399999,32218.0023760399999,0.0026812900000
2385,1,MS,7.0909090900000,1,31694.6274809399983,31694.6274809399983,0.0026205000000
2386,1,MS,6.8272727300000,1,31187.2529074699996,31187.2529074699996,0.0025629300000
2387,1,MS,6.5727272700000,1,30697.3184688399997,30697.3184688399997,0.0025084500000
2388,1,MS,6.3636363600000,1,30223.8310393600004,30223.8310393600004,0.0024644900000
2389,1,MS,6.2575757600000,1,29763.5213804699997,29763.5213804699997,0.0024424600000
2390,1,MS,6.2242424200000,1,29314.0531647999996,29314.0531647999996,0.0024355700000
2391,1,MS,6.2272727300000,1,28874.4319655600011,28874.4319655600011,0.0024362000000
2392,1,MS,6.2727272700000,1,28443.3318218800014,28443.3318218800014,0.0024455900000
2393,1,MS,6.3424242400000,1,28020.1733938700017,28020.1733938700017,0.0024600600000
2394,1,MS,6.4181818200000,1,27604.8944908500016,27604.8944908500016,0.0024758800000
2395,1,MS,6.5272727300000,1,27196.4017974599992,27196.4017974599992,0.0024988300000
2396,1,MS,6.6696969700000,1,26792.1042170399996,26792.1042170399996,0.0025290800000
2397,1,MS,6.7484848500000,1,26390.2586560999989,26390.2586560999989,0.0025459500000
2398,1,MS,6.8181818200000,1,25987.4143964799987,25987.4143964799987,0.0025609600000
2399,1,MS,6.8393939400000,1,25582.9761694100016,25582.9761694100016,0.0025655500000
2400,1,MS,6.8181818200000,1,25174.0967762100008,25174.0967762100008,0.0025609600000
2401,1,MS,6.8181818200000,1,24754.9231619999991,24754.9231619999991,0.0025609600000
2402,1,MS,6.7545454500000,1,24325.0873473799984,24325.0873473799984,0.0025472500000
2403,1,MS,6.6303030300000,1,23885.4494703499986,23885.4494703499986,0.0025206800000
2404,1,MS,6.4606060600000,1,23439.6405329199988,23439.6405329199988,0.0024847800000
2405,1,MS,6.3272727300000,1,22990.1233137199997,22990.1233137199997,0.0024569100000
2406,1,MS,6.1545454600000,1,22541.1241694099990,22541.1241694099990,0.0024212300000
2407,1,MS,6.0000000000000,1,22094.0553987599997,22094.0553987599997,0.0023897100000
2408,1,MS,5.8363636400000,1,21651.6478598200010,21651.6478598200010,0.0023567400000
2409,1,MS,5.7181818200000,1,21217.0350395200003,21217.0350395200003,0.0023331800000
2410,1,MS,5.5696969700000,1,20794.1133817400005,20794.1133817400005,0.0023039000000
2411,1,MS,5.4333333300000,1,20383.6215156699982,20383.6215156699982,0.0022773000000
2412,1,MS,5.3515151500000,1,19984.0875908800008,19984.0875908800008,0.0022614800000
2413,1,MS,5.4090909100000,1,19591.3869223699985,19591.3869223699985,0.0022726000000
2414,1,MS,5.5666666700000,1,19202.7780473800012,19202.7780473800012,0.0023033100000
2415,1,MS,5.7878787900000,1,18816.7027539199989,18816.7027539199989,0.0023470500000
2416,1,MS,6.0636363600000,1,18431.8575324500016,18431.8575324500016,0.0024026400000
2417,1,MS,6.3727272700000,1,18047.6798341499998,18047.6798341499998,0.0024663800000
2418,1,MS,6.7424242400000,1,17662.5093236100001,17662.5093236100001,0.0025446500000
2419,1,MS,7.0909090900000,1,17277.6873288399984,17277.6873288399984,0.0026205000000
2420,1,MS,7.4303030300000,1,16892.6741942100016,16892.6741942100016,0.0026963400000
2421,1,MS,7.7575757600000,1,16505.4322696099989,16505.4322696099989,0.0027713800000
2422,1,MS,7.9545454500000,1,16117.7125055500001,16117.7125055500001,0.0028174500000
2423,1,MS,8.0333333300000,1,15731.7166646700007,15731.7166646700007,0.0028360700000
2424,1,MS,8.0757575800000,1,15346.0008197600000,15346.0008197600000,0.0028461500000
2425,1,MS,8.0424242400000,1,14958.7932222300005,14958.7932222300005,0.0028382300000
2426,1,MS,7.8757575800000,1,14572.9800515000006,14572.9800515000006,0.0027989400000
2427,1,MS,7.7606060600000,1,14186.9109100500009,14186.9109100500009,0.0027720800000
2428,1,MS,7.6363636400000,1,13802.0385022600003,13802.0385022600003,0.0027433700000
2429,1,MS,7.4393939400000,1,13423.3680788199999,13423.3680788199999,0.0026984000000
2430,1,MS,7.2757575800000,1,13051.7755267699995,13051.7755267699995,0.0026615600000
2431,1,MS,7.1303030300000,1,12687.5286551000008,12687.5286551000008,0.0026292000000
2432,1,MS,6.9939393900000,1,12331.6429183700002,12331.6429183700002,0.0025991900000
2433,1,MS,6.8848484900000,1,11986.5219410099999,11986.5219410099999,0.0025754000000
2434,1,MS,6.7787878800000,1,11653.3491260299998,11653.3491260299998,0.0025524700000
2435,1,MS,6.6939393900000,1,11331.6851370500008,11331.6851370500008,0.0025342600000
2436,1,MS,6.7303030300000,1,11018.3756750899993,11018.3756750899993,0.0025420500000
2437,1,MS,6.8878787900000,1,10710.5968581300003,10710.5968581300003,0.0025760600000
2438,1,MS,7.0939393900000,1,10407.2765640899997,10407.2765640899997,0.0026211700000
2439,1,MS,7.3575757600000,1,10107.3785076700005,10107.3785076700005,0.0026799300000
2440,1,MS,7.6484848500000,1,9810.4257658299994,9810.4257658299994,0.0027461600000
2441,1,MS,8.0272727300000,1,9514.6532974300007,9514.6532974300007,0.0028346400000
2442,1,MS,8.4424242400000,1,9219.5754329299998,9219.5754329299998,0.0029345900000
2443,1,MS,8.8363636400000,1,8926.0418691699997,8926.0418691699997,0.0030324100000
2444,1,MS,9.2424242400000,1,8633.5259712299994,8633.5259712299994,0.0031363300000
2445,1,MS,9.5939393900000,1,8341.6803521599995,8341.6803521599995,0.0032289000000
