t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,mineral_N_fertilization_rate
1570,50,22,6.3,0,8.006166667,0.82,360,3.7,0
1571,50,23,6.1,0,7.999989583,0.83,360,3.7,0
1572,50,24,6.1,0,7.987947917,0.82,360,6.2,0
1573,51,1,6.5,0,7.97109375,0.8,360,6.2,0
1574,51,2,6.5,0,7.965854167,0.84,360,6.2,0
1575,51,3,6.6,0,7.95590625,0.85,360,6.2,0
1576,51,4,6.5,0,7.942083333,0.84,360,6.2,0
1577,51,5,6.4,0,7.937614583,0.87,360,6.2,0
1578,51,6,6.7,0,7.928583333,0.85,360,6.2,0
1579,51,7,6.9,0,7.914208333,0.85,360,6.2,0
1580,51,8,7,67.33333333,7.909083333,0.86,360,6.2,0
1581,51,9,7.7,101,7.898416667,0.88,360,6.2,0
1582,51,10,8.2,134.6666667,7.881354167,0.88,360,6.2,0
1583,51,11,8.8,179.5555556,7.875416667,0.87,360,6.2,0
1584,51,12,9.4,145.8888889,7.86321875,0.88,360,6.2,0
1585,51,13,9.2,123.4444444,7.84409375,0.91,360,6.2,0
1586,51,14,8.8,123.4444444,7.837489583,0.93,360,6.2,0
1587,51,15,8.6,78.55555556,7.823895833,0.96,360,6.2,0
1588,51,16,8.9,56.11111111,7.802458333,0.97,360,6.2,0
1589,51,17,8.7,22.44444444,7.795010417,0.96,360,6.2,0
1590,51,18,8.7,0,7.779770833,0.97,360,6.2,0
1591,51,19,9,0,7.75615625,0.91,360,6.2,0
1592,51,20,8.9,0,7.748083333,0.89,360,6.2,0
1593,51,21,8.2,0,7.731729167,0.85,360,6.2,0
1594,51,22,7.5,0,7.706927083,0.82,360,6.2,0
1595,51,23,7.3,0,7.698666667,0.81,360,6.2,0
1596,51,24,6.7,0,7.682416667,0.81,360,6.3,0
1597,52,1,6.5,0,7.65934375,0.82,360,6.3,0
1598,52,2,5.2,0,7.651989583,0.83,360,6.3,0
1599,52,3,3.8,0,7.637708333,0.86,360,6.3,0
1600,52,4,4.3,0,7.6171875,0.8,360,6.3,0
1601,52,5,3.3,0,7.610385417,0.83,360,6.3,0
1602,52,6,3.3,0,7.596635417,0.88,360,6.3,0
1603,52,7,3.7,0,7.575645833,0.76,360,6.3,0
1604,52,8,4.3,123.4444444,7.5685625,0.74,360,6.3,0
1605,52,9,5.3,269.3333333,7.554375,0.72,360,6.3,0
1606,52,10,6,639.6666667,7.533510417,0.68,360,6.3,0
1607,52,11,6.5,628.4444444,7.526791667,0.6,360,6.3,0
1608,52,12,5.6,740.6666667,7.513770833,0.63,360,6.3,0
1609,52,13,6.5,796.7777778,7.4951875,0.63,360,6.3,0
1610,52,14,5.7,538.6666667,7.48928125,0.72,360,6.3,0
1611,52,15,3.9,190.7777778,7.477875,0.78,360,6.3,0
1612,52,16,6.1,269.3333333,7.461583333,0.67,360,6.3,0
1613,52,17,5.6,179.5555556,7.456375,0.59,360,6.3,0
1614,52,18,5.1,0,7.44634375,0.67,360,6.3,0
1615,52,19,4.9,0,7.432041667,0.68,360,6.3,0
1616,52,20,4.5,0,7.4274375,0.69,360,6.3,0
1617,52,21,4.1,0,7.418416667,0.68,360,6.3,0
1618,52,22,4.2,0,7.405291667,0.69,360,6.3,0
1619,52,23,4,0,7.401041667,0.73,360,6.3,0
1620,52,24,3.4,0,7.392802083,0.75,360,3.9,0
1621,53,1,3.8,0,7.38115625,0.76,360,3.9,0
1622,53,2,3.6,0,7.3773125,0.74,360,3.9,0
1623,53,3,2.7,0,7.369239583,0.8,360,3.9,0
1624,53,4,2.8,0,7.35565625,0.76,360,3.9,0
1625,53,5,2.1,0,7.350802083,0.77,360,3.9,0
1626,53,6,1.4,0,7.340802083,0.78,360,3.9,0
1627,53,7,1.6,0,7.325989583,0.78,360,3.9,0
1628,53,8,2.6,145.8888889,7.32121875,0.74,360,3.9,0
1629,53,9,3.9,482.5555556,7.311989583,0.74,360,3.9,0
1630,53,10,5.1,673.3333333,7.299041667,0.69,360,3.9,0
1631,53,11,5.4,808,7.294958333,0.63,360,3.9,0
1632,53,12,6.4,942.6666667,7.287177083,0.6,360,3.9,0
1633,53,13,7.1,1077.333333,7.276416667,0.56,360,3.9,0
1634,53,14,7.3,965.1111111,7.273020833,0.58,360,3.9,0
1635,53,15,6.7,673.3333333,7.266395833,0.51,360,3.9,0
1636,53,16,6,460.1111111,7.256760417,0.54,360,3.9,0
1637,53,17,4.4,101,7.2535,0.64,360,3.9,0
1638,53,18,3.1,11.22222222,7.24690625,0.69,360,3.9,0
1639,53,19,2.7,0,7.23703125,0.72,360,3.9,0
1640,53,20,2.6,0,7.233760417,0.75,360,3.9,0
1641,53,21,3.2,0,7.227270833,0.72,360,3.9,0
1642,53,22,3.6,0,7.21803125,0.7,360,3.9,0
1643,53,23,3.7,0,7.21503125,0.73,360,3.9,0
1644,53,24,2.7,0,7.208760417,0.85,360,3.1,0
1645,54,1,2.4,0,7.198166667,0.9,360,3.1,0
1646,54,2,2.2,0,7.194229167,0.92,360,3.1,0
1647,54,3,1.8,0,7.185729167,0.93,360,3.1,0
1648,54,4,2.4,0,7.1713125,0.94,360,3.1,0
1649,54,5,3.1,0,7.166041667,0.95,360,3.1,0
1650,54,6,3.4,0,7.1548125,0.95,360,3.1,0
1651,54,7,3.7,0,7.136177083,0.96,360,3.1,0
1652,54,8,4.1,33.66666667,7.129510417,0.96,360,3.1,0
1653,54,9,4.5,78.55555556,7.1155625,0.96,360,3.1,0
1654,54,10,5.5,190.7777778,7.093135417,0.96,360,3.1,0
1655,54,11,5.9,269.3333333,7.085239583,0.95,360,3.1,0
1656,54,12,6.4,235.6666667,7.068854167,0.96,360,3.1,0
1657,54,13,7.4,291.7777778,7.042822917,0.96,360,3.1,0
1658,54,14,7.1,269.3333333,7.03371875,0.95,360,3.1,0
1659,54,15,7.2,157.1111111,7.014864583,0.95,360,3.1,0
1660,54,16,6.7,56.11111111,6.985052083,0.94,360,3.1,0
1661,54,17,6,22.44444444,6.974697917,0.95,360,3.1,0
1662,54,18,5.2,0,6.953416667,0.96,360,3.1,0
1663,54,19,4.6,0,6.920145833,0.96,360,3.1,0
1664,54,20,4.2,0,6.908729167,0.93,360,3.1,0
1665,54,21,4.1,0,6.88540625,0.88,360,3.1,0
1666,54,22,4,0,6.84928125,0.88,360,3.1,0
1667,54,23,3.9,0,6.836958333,0.87,360,3.1,0
1668,54,24,3.4,0,6.812083333,0.89,360,0.9,0
1669,55,1,1.5,0,6.77534375,0.91,360,0.9,0
1670,55,2,0.4,0,6.763479167,0.94,360,0.9,0
1671,55,3,0.2,0,6.74015625,0.94,360,0.9,0
1672,55,4,0.1,0,6.706385417,0.95,360,0.9,0
1673,55,5,-0.2,0,6.69546875,0.95,360,0.9,0
1674,55,6,-0.2,0,6.67421875,0.95,360,0.9,0
1675,55,7,-0.7,11.22222222,6.6433125,0.95,360,0.9,0
1676,55,8,1.6,168.3333333,6.633197917,0.95,360,0.9,0
1677,55,9,1.7,392.7777778,6.613208333,0.9,360,0.9,0
1678,55,10,4.2,751.8888889,6.583541667,0.84,360,0.9,0
1679,55,11,5.3,796.7777778,6.573635417,0.73,360,0.9,0
1680,55,12,7.1,1010,6.553770833,0.64,360,0.9,0
1681,55,13,8.6,1066.111111,6.52365625,0.53,360,0.9,0
1682,55,14,8.6,953.8888889,6.513520833,0.5,360,0.9,0
1683,55,15,9,751.8888889,6.4930625,0.49,360,0.9,0
1684,55,16,8.8,505,6.461895833,0.5,360,0.9,0
1685,55,17,6.9,190.7777778,6.45140625,0.62,360,0.9,0
1686,55,18,5.8,11.22222222,6.43034375,0.69,360,0.9,0
1687,55,19,4.9,0,6.39878125,0.71,360,0.9,0
1688,55,20,4,0,6.388270833,0.71,360,0.9,0
1689,55,21,3.8,0,6.367239583,0.69,360,0.9,0
1690,55,22,3.4,0,6.3359375,0.72,360,0.9,0
1691,55,23,3.1,0,6.325708333,0.73,360,0.9,0
1692,55,24,2.7,0,6.30553125,0.74,360,2.4,0
1693,56,1,3.2,0,6.275489583,0.74,360,2.4,0
1694,56,2,2.3,0,6.265739583,0.79,360,2.4,0
1695,56,3,2.2,0,6.246947917,0.8,360,2.4,0
1696,56,4,2.1,0,6.2201875,0.81,360,2.4,0
1697,56,5,1.7,0,6.211625,0.84,360,2.4,0
1698,56,6,1.3,0,6.195041667,0.86,360,2.4,0
1699,56,7,1,0,6.17134375,0.89,360,2.4,0
1700,56,8,1.1,112.2222222,6.16365625,0.92,360,2.4,0
1701,56,9,1.6,112.2222222,6.14834375,0.94,360,2.4,0
1702,56,10,2.6,190.7777778,6.125427083,0.95,360,2.4,0
1703,56,11,3.5,303,6.11784375,0.93,360,2.4,0
1704,56,12,4.7,471.3333333,6.102833333,0.88,360,2.4,0
1705,56,13,5.8,718.2222222,6.080666667,0.84,360,2.4,0
1706,56,14,7.2,864.1111111,6.07340625,0.81,360,2.4,0
1707,56,15,6.5,774.3333333,6.059177083,0.78,360,2.4,0
1708,56,16,5.8,460.1111111,6.038729167,0.78,360,2.4,0
1709,56,17,4.7,213.2222222,6.032145833,0.82,360,2.4,0
1710,56,18,4.5,0,6.01925,0.83,360,2.4,0
1711,56,19,4.3,0,6.00059375,0.87,360,2.4,0
1712,56,20,4.5,0,5.994552083,0.88,360,2.4,0
1713,56,21,4.7,0,5.982739583,0.88,360,2.4,0
1714,56,22,4.7,0,5.965270833,0.87,360,2.4,0
1715,56,23,4.5,0,5.9594375,0.88,360,2.4,0
1716,56,24,4.5,0,5.947604167,0.87,360,2.9,0
1717,57,1,4.4,0,5.929447917,0.86,360,2.9,0
1718,57,2,4.2,0,5.923447917,0.87,360,2.9,0
1719,57,3,4.5,0,5.911666667,0.87,360,2.9,0
1720,57,4,4.4,0,5.894541667,0.88,360,2.9,0
1721,57,5,4.4,0,5.88909375,0.88,360,2.9,0
1722,57,6,4.1,0,5.878791667,0.9,360,2.9,0
1723,57,7,3.8,11.22222222,5.864822917,0.91,360,2.9,0
1724,57,8,4.5,67.33333333,5.860489583,0.91,360,2.9,0
1725,57,9,5.6,235.6666667,5.85221875,0.87,360,2.9,0
1726,57,10,7.9,852.8888889,5.840291667,0.79,360,2.9,0
1727,57,11,8.2,909,5.836302083,0.78,360,2.9,0
1728,57,12,10.5,1144.666667,5.828208333,0.76,360,2.9,0
1729,57,13,10,931.4444444,5.815520833,0.76,360,2.9,0
1730,57,14,9.5,280.5555556,5.81109375,0.81,360,2.9,0
1731,57,15,8.6,67.33333333,5.8019375,0.89,360,2.9,0
1732,57,16,7.4,33.66666667,5.7873125,0.89,360,2.9,0
1733,57,17,7,56.11111111,5.782135417,0.93,360,2.9,0
1734,57,18,6.6,11.22222222,5.771291667,0.94,360,2.9,0
1735,57,19,6.3,0,5.7539375,0.93,360,2.9,0
1736,57,20,5.7,0,5.747885417,0.94,360,2.9,0
1737,57,21,5.4,0,5.735614583,0.94,360,2.9,0
1738,57,22,4.4,0,5.717,0.94,360,2.9,0
1739,57,23,4.2,0,5.7106875,0.94,360,2.9,0
1740,57,24,4.2,0,5.69778125,0.89,360,3.4,0
1741,58,1,3.9,0,5.678364583,0.88,360,3.4,0
1742,58,2,3.7,0,5.672270833,0.87,360,3.4,0
1743,58,3,4.1,0,5.66109375,0.89,360,3.4,0
1744,58,4,2.9,0,5.647208333,0.9,360,3.4,0
1745,58,5,2.6,0,5.643197917,0.91,360,3.4,0
1746,58,6,2.5,0,5.635895833,0.92,360,3.4,0
1747,58,7,2.7,11.22222222,5.625947917,0.92,360,3.4,0
1748,58,8,4.6,213.2222222,5.622739583,0.9,360,3.4,0
1749,58,9,6.4,561.1111111,5.61621875,0.85,360,3.4,0
1750,58,10,7.6,729.4444444,5.605895833,0.83,360,3.4,0
1751,58,11,9.1,875.3333333,5.602270833,0.83,360,3.4,0
1752,58,12,10.3,718.2222222,5.594708333,0.77,360,3.4,0
1753,58,13,10.4,909,5.5825625,0.67,360,3.4,0
1754,58,14,10.9,662.1111111,5.578322917,0.67,360,3.4,0
1755,58,15,11.1,830.4444444,5.569604167,0.62,360,3.4,0
1756,58,16,10.3,538.6666667,5.555885417,0.63,360,3.4,0
1757,58,17,9.8,157.1111111,5.551239583,0.66,360,3.4,0
1758,58,18,9,11.22222222,5.541895833,0.69,360,3.4,0
1759,58,19,8.1,0,5.527822917,0.72,360,3.4,0
1760,58,20,8.1,0,5.52315625,0.71,360,3.4,0
1761,58,21,8.2,0,5.51396875,0.74,360,3.4,0
1762,58,22,7.6,0,5.500229167,0.78,360,3.4,0
1763,58,23,6.9,0,5.495625,0.81,360,3.4,0
1764,58,24,8,0,5.486604167,0.76,360,6,0
1765,61,1,7.5,0,5.474416667,0.82,360,6,0
1766,61,2,7.6,0,5.470822917,0.85,360,6,0
1767,61,3,7.3,0,5.464458333,0.87,360,6,0
1768,61,4,7.3,0,5.457010417,0.91,360,6,0
1769,61,5,7.4,0,5.455,0.92,360,6,0
1770,61,6,7.4,0,5.451666667,0.93,360,6,0
1771,61,7,7.5,0,5.448020833,0.94,360,6,0
1772,61,8,7.9,33.66666667,5.44709375,0.94,360,6,0
1773,61,9,8.5,89.77777778,5.44553125,0.93,360,6,0
1774,61,10,9.2,213.2222222,5.443625,0.92,360,6,0
1775,61,11,9.8,202,5.44309375,0.9,360,6,0
1776,61,12,10.1,157.1111111,5.44209375,0.91,360,6,0
1777,61,13,10.2,179.5555556,5.440635417,0.94,360,6,0
1778,61,14,10.8,179.5555556,5.440145833,0.92,360,6,0
1779,61,15,10.9,101,5.439145833,0.93,360,6,0
1780,61,16,11.4,67.33333333,5.437572917,0.91,360,6,0
1781,61,17,11.3,22.44444444,5.437020833,0.92,360,6,0
1782,61,18,11.7,0,5.435864583,0.89,360,6,0
1783,61,19,11.4,0,5.433885417,0.91,360,6,0
1784,61,20,11.6,0,5.433145833,0.91,360,6,0
1785,61,21,11.3,0,5.431625,0.92,360,6,0
1786,61,22,11.7,0,5.429375,0.88,360,6,0
1787,61,23,11.4,0,5.4286875,0.86,360,6,0
1788,61,24,10.8,0,5.42740625,0.9,360,6,0
1789,62,1,10.3,0,5.425416667,0.92,360,6,0
1790,62,2,10.1,0,5.424604167,0.94,360,6,0
1791,62,3,10,0,5.42275,0.95,360,6,0
1792,62,4,10.1,0,5.419708333,0.94,360,6,0
1793,62,5,10.2,0,5.418677083,0.95,360,6,0
1794,62,6,10.3,0,5.416635417,0.95,360,6,0
1795,62,7,10.5,0,5.413885417,0.94,360,6,0
1796,62,8,10.8,89.77777778,5.413052083,0.95,360,6,0
1797,62,9,11.4,145.8888889,5.411447917,0.94,360,6,0
1798,62,10,11.9,269.3333333,5.4093125,0.94,360,6,0
1799,62,11,13.1,707,5.408729167,0.89,360,6,0
1800,62,12,13,493.7777778,5.407802083,0.87,360,6,0
1801,62,13,12.7,246.8888889,5.406989583,0.88,360,6,0
1802,62,14,12.5,168.3333333,5.406895833,0.9,360,6,0
1803,62,15,12.3,202,5.40696875,0.92,360,6,0
1804,62,16,12.3,134.6666667,5.407791667,0.91,360,6,0
1805,62,17,12.5,101,5.40828125,0.88,360,6,0
1806,62,18,12.1,11.22222222,5.409520833,0.91,360,6,0
1807,62,19,12,0,5.411989583,0.89,360,6,0
1808,62,20,11.8,0,5.412958333,0.88,360,6,0
1809,62,21,11.7,0,5.415041667,0.85,360,6,0
1810,62,22,11.2,0,5.41853125,0.85,360,6,0
1811,62,23,10.7,0,5.419875,0.87,360,6,0
1812,62,24,10.2,0,5.423270833,0.91,360,5.6,0
1813,63,1,10.1,0,5.43053125,0.93,360,5.6,0
1814,63,2,10.3,0,5.43315625,0.92,360,5.6,0
1815,63,3,9.3,0,5.438166667,0.89,360,5.6,0
1816,63,4,8.2,0,5.44509375,0.75,360,5.6,0
1817,63,5,7.3,0,5.447208333,0.82,360,5.6,0
1818,63,6,7.3,0,5.45109375,0.82,360,5.6,0
1819,63,7,7.1,11.22222222,5.456260417,0.84,360,5.6,0
1820,63,8,7.8,89.77777778,5.457947917,0.82,360,5.6,0
1821,63,9,8.5,291.7777778,5.4614375,0.8,360,5.6,0
1822,63,10,8.7,370.3333333,5.46696875,0.76,360,5.6,0
1823,63,11,9,426.4444444,5.468822917,0.77,360,5.6,0
1824,63,12,7.7,246.8888889,5.4724375,0.88,360,5.6,0
1825,63,13,6.3,258.1111111,5.4776875,0.88,360,5.6,0
1826,63,14,8.2,572.3333333,5.479416667,0.79,360,5.6,0
1827,63,15,8.3,583.5555556,5.482854167,0.76,360,5.6,0
1828,63,16,8.2,213.2222222,5.488041667,0.77,360,5.6,0
1829,63,17,8.1,67.33333333,5.48975,0.75,360,5.6,0
1830,63,18,7.5,11.22222222,5.493145833,0.78,360,5.6,0
1831,63,19,6.7,0,5.498104167,0.83,360,5.6,0
1832,63,20,6,0,5.499697917,0.88,360,5.6,0
1833,63,21,6,0,5.502760417,0.87,360,5.6,0
1834,63,22,5.8,0,5.507260417,0.85,360,5.6,0
1835,63,23,5.7,0,5.508770833,0.85,360,5.6,0
1836,63,24,5.4,0,5.51184375,0.87,360,4.4,0
1837,64,1,5.3,0,5.516677083,0.89,360,4.4,0
1838,64,2,5.6,0,5.518208333,0.91,360,4.4,0
1839,64,3,5.5,0,5.520864583,0.92,360,4.4,0
1840,64,4,5.6,0,5.52434375,0.92,360,4.4,0
1841,64,5,5.7,0,5.52534375,0.9,360,4.4,0
1842,64,6,5.6,0,5.526979167,0.9,360,4.4,0
1843,64,7,5.7,0,5.528552083,0.89,360,4.4,0
1844,64,8,6.1,123.4444444,5.528895833,0.88,360,4.4,0
1845,64,9,6.1,168.3333333,5.52940625,0.88,360,4.4,0
1846,64,10,6.8,448.8888889,5.5300625,0.85,360,4.4,0
1847,64,11,7.4,538.6666667,5.530364583,0.8,360,4.4,0
1848,64,12,8.3,751.8888889,5.53125,0.75,360,4.4,0
1849,64,13,9.6,819.2222222,5.533572917,0.69,360,4.4,0
1850,64,14,7.8,471.3333333,5.534645833,0.78,360,4.4,0
1851,64,15,5.6,202,5.5373125,0.88,360,4.4,0
1852,64,16,6.3,235.6666667,5.54271875,0.87,360,4.4,0
1853,64,17,6.1,179.5555556,5.544864583,0.86,360,4.4,0
1854,64,18,5.3,22.44444444,5.549697917,0.85,360,4.4,0
1855,64,19,5,0,5.558135417,0.91,360,4.4,0
1856,64,20,5.1,0,5.561239583,0.92,360,4.4,0
1857,64,21,5,0,5.567739583,0.93,360,4.4,0
1858,64,22,4.8,0,5.578489583,0.91,360,4.4,0
1859,64,23,4.5,0,5.582541667,0.91,360,4.4,0
1860,64,24,3.6,0,5.5916875,0.89,360,3.4,0
1861,65,1,3.3,0,5.607697917,0.91,360,3.4,0
1862,65,2,3.6,0,5.613427083,0.92,360,3.4,0
1863,65,3,3.5,0,5.624864583,0.92,360,3.4,0
1864,65,4,3.5,0,5.640822917,0.92,360,3.4,0
1865,65,5,3.4,0,5.645875,0.91,360,3.4,0
1866,65,6,3,0,5.655729167,0.92,360,3.4,0
1867,65,7,2.8,11.22222222,5.6699375,0.92,360,3.4,0
1868,65,8,3.1,78.55555556,5.674510417,0.92,360,3.4,0
1869,65,9,4.3,448.8888889,5.683510417,0.89,360,3.4,0
1870,65,10,5.3,774.3333333,5.696760417,0.83,360,3.4,0
1871,65,11,5.6,572.3333333,5.701177083,0.78,360,3.4,0
1872,65,12,5.8,549.8888889,5.709885417,0.74,360,3.4,0
1873,65,13,4.2,336.6666667,5.722666667,0.83,360,3.4,0
1874,65,14,5.3,258.1111111,5.726864583,0.88,360,3.4,0
1875,65,15,3.9,157.1111111,5.735208333,0.88,360,3.4,0
1876,65,16,4,134.6666667,5.747625,0.9,360,3.4,0
1877,65,17,4.7,89.77777778,5.75175,0.91,360,3.4,0
1878,65,18,4.5,11.22222222,5.76003125,0.86,360,3.4,0
1879,65,19,4.2,0,5.77225,0.85,360,3.4,0
1880,65,20,3.8,0,5.77625,0.86,360,3.4,0
1881,65,21,3.5,0,5.784260417,0.87,360,3.4,0
1882,65,22,3.6,0,5.797697917,0.85,360,3.4,0
1883,65,23,2.8,0,5.802947917,0.86,360,3.4,0
1884,65,24,1.9,0,5.814760417,0.87,360,3,0
1885,66,1,1.5,0,5.835020833,0.9,360,3,0
1886,66,2,1.9,0,5.842239583,0.91,360,3,0
1887,66,3,1.7,0,5.857041667,0.92,360,3,0
1888,66,4,1.8,0,5.881614583,0.92,360,3,0
1889,66,5,1.7,0,5.889260417,0.93,360,3,0
1890,66,6,1.7,0,5.90453125,0.93,360,3,0
1891,66,7,1.4,11.22222222,5.927552083,0.93,360,3,0
1892,66,8,1.8,112.2222222,5.935177083,0.93,360,3,0
1893,66,9,3.1,471.3333333,5.950458333,0.9,360,3,0
1894,66,10,3.7,460.1111111,5.973625,0.87,360,3,0
1895,66,11,4,763.1111111,5.9814375,0.79,360,3,0
1896,66,12,4.8,965.1111111,5.997177083,0.76,360,3,0
1897,66,13,5.6,1043.666667,6.020729167,0.75,360,3,0
1898,66,14,4.5,684.5555556,6.028489583,0.73,360,3,0
1899,66,15,3.8,370.3333333,6.043822917,0.81,360,3,0
1900,66,16,4.9,482.5555556,6.066270833,0.74,360,3,0
1901,66,17,4.5,190.7777778,6.073677083,0.73,360,3,0
1902,66,18,3.4,11.22222222,6.088375,0.82,360,3,0
1903,66,19,2.1,0,6.110291667,0.85,360,3,0
1904,66,20,2,0,6.11759375,0.89,360,3,0
1905,66,21,2.2,0,6.132270833,0.89,360,3,0
1906,66,22,1.9,0,6.155510417,0.9,360,3,0
1907,66,23,1.1,0,6.163854167,0.91,360,3,0
1908,66,24,1.2,0,6.181541667,0.92,360,3.8,0
1909,67,1,0.7,0,6.210197917,0.92,360,3.8,0
1910,67,2,1.4,0,6.22015625,0.91,360,3.8,0
1911,67,3,1.8,0,6.240572917,0.9,360,3.8,0
1912,67,4,1.9,0,6.27203125,0.89,360,3.8,0
1913,67,5,1.9,0,6.282677083,0.89,360,3.8,0
1914,67,6,1.4,0,6.3041875,0.93,360,3.8,0
1915,67,7,1.9,11.22222222,6.336958333,0.94,360,3.8,0
1916,67,8,2.6,89.77777778,6.348010417,0.93,360,3.8,0
1917,67,9,3.1,157.1111111,6.370375,0.92,360,3.8,0
1918,67,10,3.7,258.1111111,6.404541667,0.91,360,3.8,0
1919,67,11,4.2,314.2222222,6.416072917,0.9,360,3.8,0
1920,67,12,5.4,493.7777778,6.439291667,0.85,360,3.8,0
1921,67,13,6.2,505,6.474427083,0.78,360,3.8,0
1922,67,14,7.4,538.6666667,6.4861875,0.74,360,3.8,0
1923,67,15,3.9,460.1111111,6.50975,0.8,360,3.8,0
1924,67,16,4.2,168.3333333,6.544989583,0.91,360,3.8,0
1925,67,17,4.1,224.4444444,6.556625,0.87,360,3.8,0
1926,67,18,4,44.88888889,6.57984375,0.88,360,3.8,0
1927,67,19,3.8,0,6.614333333,0.84,360,3.8,0
1928,67,20,3.9,0,6.625739583,0.8,360,3.8,0
1929,67,21,3.3,0,6.648604167,0.81,360,3.8,0
1930,67,22,3.3,0,6.682791667,0.78,360,3.8,0
1931,67,23,2.9,0,6.693895833,0.81,360,3.8,0
1932,67,24,2.3,0,6.715166667,0.85,360,4.1,0
1933,68,1,1.9,0,6.744520833,0.91,360,4.1,0
1934,68,2,1.6,0,6.753770833,0.93,360,4.1,0
1935,68,3,1.7,0,6.771416667,0.95,360,4.1,0
1936,68,4,2,0,6.79571875,0.96,360,4.1,0
1937,68,5,2.6,0,6.803395833,0.97,360,4.1,0
1938,68,6,2.7,0,6.8183125,0.97,360,4.1,0
1939,68,7,2.7,0,6.839947917,0.97,360,4.1,0
1940,68,8,2.8,44.88888889,6.84696875,0.95,360,4.1,0
1941,68,9,3.1,78.55555556,6.860739583,0.94,360,4.1,0
1942,68,10,2.9,101,6.880708333,0.93,360,4.1,0
1943,68,11,2.4,190.7777778,6.88721875,0.94,360,4.1,0
1944,68,12,3.3,168.3333333,6.900020833,0.93,360,4.1,0
1945,68,13,4.1,202,6.918697917,0.94,360,4.1,0
1946,68,14,5.8,280.5555556,6.92478125,0.94,360,4.1,0
1947,68,15,7.1,190.7777778,6.936791667,0.94,360,4.1,0
1948,68,16,8,258.1111111,6.954239583,0.91,360,4.1,0
1949,68,17,9.2,145.8888889,6.95990625,0.86,360,4.1,0
1950,68,18,9,11.22222222,6.97103125,0.79,360,4.1,0
1951,68,19,8.4,0,6.987208333,0.73,360,4.1,0
1952,68,20,8.3,0,6.992520833,0.73,360,4.1,0
1953,68,21,8.3,0,7.003052083,0.75,360,4.1,0
1954,68,22,8.2,0,7.018760417,0.78,360,4.1,0
1955,68,23,7.4,0,7.024020833,0.86,360,4.1,0
1956,68,24,7,0,7.034770833,0.89,360,1.1,0
1957,69,1,6.7,0,7.051177083,0.87,360,1.1,0
1958,69,2,6.2,0,7.056697917,0.87,360,1.1,0
1959,69,3,5.7,0,7.06815625,0.88,360,1.1,0
1960,69,4,5.4,0,7.08596875,0.91,360,1.1,0
1961,69,5,5.3,0,7.0920625,0.91,360,1.1,0
1962,69,6,5.3,0,7.104458333,0.92,360,1.1,0
1963,69,7,5.4,0,7.123354167,0.94,360,1.1,0
1964,69,8,5.8,89.77777778,7.129635417,0.95,360,1.1,0
1965,69,9,6.1,190.7777778,7.14203125,0.94,360,1.1,0
1966,69,10,6.1,168.3333333,7.160072917,0.93,360,1.1,0
1967,69,11,6.6,246.8888889,7.16590625,0.9,360,1.1,0
1968,69,12,8.8,774.3333333,7.177291667,0.85,360,1.1,0
1969,69,13,8.4,448.8888889,7.193916667,0.81,360,1.1,0
1970,69,14,8.7,303,7.199416667,0.8,360,1.1,0
1971,69,15,8.4,190.7777778,7.210260417,0.82,360,1.1,0
1972,69,16,8,67.33333333,7.226208333,0.88,360,1.1,0
1973,69,17,7.7,44.88888889,7.231479167,0.92,360,1.1,0
1974,69,18,7.4,11.22222222,7.242010417,0.92,360,1.1,0
1975,69,19,7.3,0,7.257864583,0.93,360,1.1,0
1976,69,20,7.2,0,7.263135417,0.94,360,1.1,0
1977,69,21,6.9,0,7.273708333,0.95,360,1.1,0
1978,69,22,6.9,0,7.29009375,0.95,360,1.1,0
1979,69,23,6.6,0,7.2958125,0.96,360,1.1,0
1980,69,24,6.3,0,7.307666667,0.97,360,1.2,0
1981,70,1,6.2,0,7.325229167,0.97,360,1.2,0
1982,70,2,6.1,0,7.3306875,0.98,360,1.2,0
1983,70,3,5.8,0,7.341291667,0.98,360,1.2,0
1984,70,4,5.8,0,7.357020833,0.98,360,1.2,0
1985,70,5,5.9,0,7.362177083,0.98,360,1.2,0
1986,70,6,5.7,0,7.372322917,0.99,360,1.2,0
1987,70,7,6,0,7.387510417,0.99,360,1.2,0
1988,70,8,6.4,89.77777778,7.392666667,0.99,360,1.2,0
1989,70,9,6.8,101,7.403322917,0.99,360,1.2,0
1990,70,10,6.9,157.1111111,7.420333333,0.99,360,1.2,0
1991,70,11,7.4,246.8888889,7.426302083,0.98,360,1.2,0
1992,70,12,7.8,325.4444444,7.438895833,0.96,360,1.2,0
1993,70,13,9,594.7777778,7.459552083,0.89,360,1.2,0
1994,70,14,9.5,628.4444444,7.4669375,0.81,360,1.2,0
1995,70,15,9.8,392.7777778,7.48240625,0.78,360,1.2,0
1996,70,16,9.9,303,7.507375,0.75,360,1.2,0
1997,70,17,8.6,179.5555556,7.516166667,0.82,360,1.2,0
1998,70,18,7.6,22.44444444,7.534364583,0.78,360,1.2,0
1999,70,19,6.9,0,7.56303125,0.84,360,1.2,0
2000,70,20,6.6,0,7.572875,0.86,360,1.2,0
2001,70,21,6.3,0,7.5928125,0.85,360,1.2,0
2002,70,22,6.4,0,7.622229167,0.83,360,1.2,0
2003,70,23,6.2,0,7.631552083,0.82,360,1.2,0
